Source,Target,Weight,Type
14,72,37,Undirected
14,73,4,Undirected
14,74,58,Undirected
14,75,120,Undirected
14,76,110,Undirected
14,77,11,Undirected
14,78,15,Undirected
14,79,7,Undirected
14,80,11,Undirected
14,81,1,Undirected
14,82,7,Undirected
14,83,11,Undirected
14,84,0,Undirected
14,85,4,Undirected
14,86,16,Undirected
14,87,11,Undirected
14,88,53,Undirected
14,89,15,Undirected
14,90,79,Undirected
14,91,9,Undirected
14,92,0,Undirected
14,93,28,Undirected
14,94,63,Undirected
14,95,1,Undirected
14,96,33,Undirected
14,97,7,Undirected
14,98,965,Undirected
14,99,2,Undirected
14,100,4,Undirected
15,16,26,Undirected
15,17,22,Undirected
15,18,0,Undirected
15,19,166,Undirected
15,20,8,Undirected
15,21,12,Undirected
15,22,29,Undirected
15,23,74,Undirected
15,24,3,Undirected
15,25,34,Undirected
15,26,6,Undirected
15,27,388,Undirected
15,28,65,Undirected
15,29,107,Undirected
15,30,29,Undirected
15,31,4,Undirected
15,32,6,Undirected
15,33,173,Undirected
15,34,92,Undirected
15,35,26,Undirected
15,36,166,Undirected
15,37,24,Undirected
15,38,16,Undirected
15,39,90,Undirected
15,40,4,Undirected
15,41,23,Undirected
15,42,3,Undirected
15,43,39,Undirected
15,44,6,Undirected
15,45,17,Undirected
15,46,12,Undirected
15,47,24,Undirected
15,48,4,Undirected
15,49,668,Undirected
15,50,102,Undirected
15,51,0,Undirected
15,52,32,Undirected
15,53,43,Undirected
15,54,147,Undirected
15,55,106,Undirected
15,56,3,Undirected
15,57,73,Undirected
15,58,20,Undirected
15,59,200,Undirected
15,60,11,Undirected
15,61,22,Undirected
15,62,31,Undirected
15,63,25,Undirected
15,64,49,Undirected
15,65,21,Undirected
15,66,40,Undirected
15,67,1,Undirected
15,68,17,Undirected
15,69,4,Undirected
15,70,244,Undirected
15,71,5,Undirected
15,72,52,Undirected
15,73,1,Undirected
15,74,11,Undirected
15,75,6,Undirected
15,76,64,Undirected
15,77,4,Undirected
15,78,258,Undirected
15,79,21,Undirected
15,80,9,Undirected
15,81,86,Undirected
15,82,14,Undirected
15,83,22,Undirected
15,84,1,Undirected
15,85,176,Undirected
15,86,47,Undirected
15,87,8,Undirected
15,88,27,Undirected
15,89,4,Undirected
15,90,92,Undirected
15,91,2,Undirected
15,92,396,Undirected
15,93,62,Undirected
15,94,26,Undirected
15,95,8,Undirected
15,96,26,Undirected
15,97,0,Undirected
15,98,2,Undirected
15,99,0,Undirected
15,100,72,Undirected
16,17,12,Undirected
16,18,56,Undirected
16,19,243,Undirected
16,20,14,Undirected
16,21,21,Undirected
16,22,50,Undirected
16,23,22,Undirected
16,24,52,Undirected
16,25,33,Undirected
16,26,11,Undirected
16,27,4,Undirected
16,28,16,Undirected
16,29,236,Undirected
16,30,3208,Undirected
16,31,10,Undirected
16,32,82,Undirected
16,33,12,Undirected
16,34,87,Undirected
16,35,78,Undirected
16,36,3,Undirected
16,37,5,Undirected
16,38,221,Undirected
16,39,132,Undirected
16,40,3,Undirected
16,41,10,Undirected
16,42,5,Undirected
16,43,75,Undirected
16,44,6,Undirected
16,45,97,Undirected
16,46,25,Undirected
16,47,5,Undirected
16,48,18,Undirected
16,49,15,Undirected
16,50,163,Undirected
16,51,11,Undirected
16,52,7,Undirected
16,53,8,Undirected
16,54,8,Undirected
16,55,60,Undirected
16,56,24,Undirected
16,57,16,Undirected
16,58,17,Undirected
16,59,0,Undirected
16,60,2,Undirected
16,61,4,Undirected
16,62,24,Undirected
16,63,17,Undirected
16,64,6,Undirected
16,65,1,Undirected
16,66,13,Undirected
16,67,3,Undirected
16,68,140,Undirected
16,69,8,Undirected
16,70,4,Undirected
16,71,8,Undirected
16,72,29,Undirected
16,73,4,Undirected
16,74,0,Undirected
16,75,11,Undirected
16,76,8,Undirected
16,77,197,Undirected
16,78,0,Undirected
16,79,22,Undirected
16,80,38,Undirected
16,81,0,Undirected
16,82,13,Undirected
16,83,19,Undirected
16,84,23,Undirected
16,85,0,Undirected
16,86,143,Undirected
16,87,9,Undirected
16,88,4,Undirected
16,89,6,Undirected
16,90,6,Undirected
16,91,0,Undirected
16,92,2,Undirected
16,93,122,Undirected
16,94,2,Undirected
16,95,2,Undirected
16,96,13,Undirected
16,97,2,Undirected
16,98,35,Undirected
16,99,22,Undirected
16,100,0,Undirected
17,18,2396,Undirected
17,19,32,Undirected
17,20,9,Undirected
17,21,13,Undirected
17,22,16,Undirected
17,23,22,Undirected
17,24,0,Undirected
17,25,27,Undirected
17,26,10,Undirected
17,27,34,Undirected
17,28,170,Undirected
17,29,211,Undirected
17,30,22,Undirected
17,31,25,Undirected
17,32,9,Undirected
17,33,32,Undirected
17,34,18,Undirected
17,35,6,Undirected
17,36,20,Undirected
17,37,19,Undirected
17,38,2,Undirected
17,39,76,Undirected
17,40,17,Undirected
17,41,182,Undirected
17,42,5,Undirected
17,43,21,Undirected
17,44,13,Undirected
17,45,8,Undirected
17,46,0,Undirected
17,47,29,Undirected
17,48,6,Undirected
17,49,0,Undirected
17,50,0,Undirected
17,51,12,Undirected
17,52,2,Undirected
17,53,22,Undirected
17,54,16,Undirected
17,55,49,Undirected
17,56,58,Undirected
17,57,18,Undirected
17,58,4,Undirected
17,59,9,Undirected
17,60,6,Undirected
17,61,56,Undirected
17,62,2,Undirected
17,63,4,Undirected
17,64,74,Undirected
17,65,14,Undirected
17,66,4,Undirected
17,67,13,Undirected
17,68,2,Undirected
17,69,10,Undirected
17,70,58,Undirected
17,71,4,Undirected
17,72,2,Undirected
17,73,2,Undirected
17,74,19,Undirected
17,75,0,Undirected
17,76,62,Undirected
17,77,1,Undirected
17,78,35,Undirected
17,79,26,Undirected
17,80,46,Undirected
17,81,14,Undirected
17,82,0,Undirected
17,83,2,Undirected
17,84,4,Undirected
17,85,56,Undirected
17,86,45,Undirected
17,87,7,Undirected
17,88,14,Undirected
17,89,0,Undirected
17,90,102,Undirected
17,91,10,Undirected
17,92,2,Undirected
17,93,53,Undirected
17,94,6,Undirected
17,95,11,Undirected
17,96,18,Undirected
17,97,2,Undirected
17,98,1,Undirected
17,99,0,Undirected
17,100,43,Undirected
18,19,91,Undirected
18,20,1,Undirected
18,21,6,Undirected
18,22,15,Undirected
18,23,5,Undirected
18,24,0,Undirected
18,25,4,Undirected
18,26,2,Undirected
18,27,44,Undirected
18,28,37,Undirected
18,29,58,Undirected
18,30,56,Undirected
18,31,5,Undirected
18,32,97,Undirected
18,33,7,Undirected
18,34,11,Undirected
18,35,0,Undirected
18,36,10,Undirected
18,37,0,Undirected
18,38,1,Undirected
18,39,65,Undirected
18,40,8,Undirected
18,41,45,Undirected
18,42,2,Undirected
18,43,24,Undirected
18,44,51,Undirected
18,45,7,Undirected
18,46,0,Undirected
18,47,1,Undirected
18,48,1,Undirected
18,49,0,Undirected
18,50,3,Undirected
18,51,19,Undirected
18,52,0,Undirected
18,53,1,Undirected
18,54,0,Undirected
18,55,13,Undirected
18,56,13,Undirected
18,57,9,Undirected
18,58,2,Undirected
18,59,21,Undirected
18,60,4,Undirected
18,61,6,Undirected
18,62,1,Undirected
18,63,0,Undirected
18,64,5,Undirected
18,65,7,Undirected
18,66,8,Undirected
18,67,0,Undirected
18,68,4,Undirected
18,69,1,Undirected
18,70,1,Undirected
18,71,3,Undirected
18,72,0,Undirected
18,73,11,Undirected
18,74,32,Undirected
18,75,1,Undirected
18,76,14,Undirected
18,77,1,Undirected
18,78,60,Undirected
18,79,14,Undirected
18,80,1,Undirected
18,81,12,Undirected
18,82,0,Undirected
18,83,1,Undirected
18,84,15,Undirected
18,85,2,Undirected
18,86,14,Undirected
18,87,7,Undirected
18,88,7,Undirected
18,89,0,Undirected
18,90,39,Undirected
18,91,0,Undirected
18,92,1,Undirected
18,93,30,Undirected
18,94,5,Undirected
18,95,0,Undirected
18,96,3,Undirected
18,97,2,Undirected
18,98,2,Undirected
18,99,0,Undirected
18,100,35,Undirected
19,20,23,Undirected
19,21,27,Undirected
19,22,85,Undirected
19,23,191,Undirected
19,24,120,Undirected
19,25,27,Undirected
19,26,22,Undirected
19,27,33,Undirected
19,28,78,Undirected
19,29,345,Undirected
19,30,113,Undirected
19,31,10,Undirected
19,32,243,Undirected
19,33,112,Undirected
19,34,120,Undirected
19,35,81,Undirected
19,36,15,Undirected
19,37,4,Undirected
19,38,306,Undirected
19,39,235,Undirected
19,40,6,Undirected
19,41,19,Undirected
19,42,48,Undirected
19,43,829,Undirected
19,44,13,Undirected
19,45,186,Undirected
19,46,186,Undirected
19,47,15,Undirected
19,48,36,Undirected
19,49,25,Undirected
19,50,26,Undirected
19,51,87,Undirected
19,52,32,Undirected
19,53,65,Undirected
19,54,5,Undirected
19,55,67,Undirected
19,56,3,Undirected
19,57,33,Undirected
19,58,31,Undirected
19,59,47,Undirected
19,60,3,Undirected
19,61,36,Undirected
19,62,19,Undirected
19,63,43,Undirected
19,64,55,Undirected
19,65,12,Undirected
19,66,12,Undirected
19,67,6,Undirected
19,68,146,Undirected
19,69,18,Undirected
19,70,9,Undirected
19,71,2,Undirected
19,72,25,Undirected
19,73,45,Undirected
19,74,19,Undirected
19,75,7,Undirected
19,76,12,Undirected
19,77,181,Undirected
19,78,47,Undirected
19,79,11,Undirected
19,80,10,Undirected
19,81,5,Undirected
19,82,42,Undirected
19,83,94,Undirected
19,84,51,Undirected
19,85,8,Undirected
19,86,55,Undirected
19,87,18,Undirected
19,88,118,Undirected
19,89,178,Undirected
19,90,11,Undirected
19,91,13,Undirected
19,92,2,Undirected
19,93,73,Undirected
19,94,4,Undirected
19,95,16,Undirected
19,96,17,Undirected
19,97,9,Undirected
19,98,44,Undirected
19,99,7,Undirected
19,100,2,Undirected
20,21,263,Undirected
20,22,11,Undirected
20,23,17,Undirected
20,24,41,Undirected
20,25,4507,Undirected
20,26,163,Undirected
20,27,1,Undirected
20,28,2,Undirected
20,29,16,Undirected
20,30,29,Undirected
20,31,52,Undirected
20,32,3,Undirected
20,33,0,Undirected
20,34,2,Undirected
20,35,1,Undirected
20,36,0,Undirected
20,37,504,Undirected
20,38,1,Undirected
20,39,71,Undirected
20,40,1,Undirected
20,41,1,Undirected
20,42,0,Undirected
20,43,1,Undirected
20,44,17,Undirected
20,45,6,Undirected
20,46,5,Undirected
20,47,5,Undirected
20,48,109,Undirected
20,49,34,Undirected
20,50,16,Undirected
20,51,1,Undirected
20,52,5,Undirected
20,53,0,Undirected
20,54,1,Undirected
20,55,2,Undirected
20,56,2,Undirected
20,57,7,Undirected
20,58,8,Undirected
20,59,1,Undirected
20,60,728,Undirected
20,61,0,Undirected
20,62,3,Undirected
20,63,1,Undirected
20,64,1,Undirected
20,65,1,Undirected
20,66,0,Undirected
20,67,37,Undirected
20,68,2,Undirected
20,69,2,Undirected
20,70,0,Undirected
20,71,9,Undirected
20,72,0,Undirected
20,73,1,Undirected
20,74,0,Undirected
20,75,53,Undirected
20,76,6,Undirected
20,77,0,Undirected
20,78,0,Undirected
20,79,18,Undirected
20,80,0,Undirected
20,81,0,Undirected
20,82,0,Undirected
20,83,6,Undirected
20,84,0,Undirected
20,85,0,Undirected
20,86,52,Undirected
20,87,1,Undirected
20,88,125,Undirected
20,89,0,Undirected
20,90,10,Undirected
20,91,3,Undirected
20,92,2,Undirected
20,93,47,Undirected
20,94,1,Undirected
20,95,2,Undirected
20,96,40,Undirected
20,97,3,Undirected
20,98,27,Undirected
20,99,3,Undirected
20,100,1,Undirected
21,22,48,Undirected
21,23,34,Undirected
21,24,414,Undirected
21,25,219,Undirected
21,26,169,Undirected
21,27,7,Undirected
21,28,4,Undirected
21,29,7,Undirected
21,30,53,Undirected
21,31,666,Undirected
21,32,1,Undirected
21,33,12,Undirected
21,34,5,Undirected
21,35,4,Undirected
21,36,1,Undirected
21,37,83,Undirected
21,38,2,Undirected
21,39,82,Undirected
21,40,11,Undirected
21,41,20,Undirected
21,42,11,Undirected
21,43,3,Undirected
21,44,564,Undirected
21,45,4,Undirected
21,46,7,Undirected
21,47,1,Undirected
21,48,30,Undirected
21,49,92,Undirected
21,50,59,Undirected
21,51,1,Undirected
21,52,0,Undirected
21,53,4,Undirected
21,54,16,Undirected
21,55,5,Undirected
21,56,0,Undirected
21,57,9,Undirected
21,58,26,Undirected
21,59,5,Undirected
21,60,63,Undirected
21,61,0,Undirected
21,62,6,Undirected
21,63,59,Undirected
21,64,1,Undirected
21,65,8,Undirected
21,66,20,Undirected
21,67,54,Undirected
21,68,1,Undirected
21,69,4,Undirected
21,70,1,Undirected
21,71,30,Undirected
21,72,4,Undirected
21,73,3,Undirected
21,74,1,Undirected
21,75,1550,Undirected
21,76,40,Undirected
21,77,0,Undirected
21,78,2,Undirected
21,79,24,Undirected
21,80,2,Undirected
21,81,1,Undirected
21,82,0,Undirected
21,83,5,Undirected
21,84,1,Undirected
21,85,1,Undirected
21,86,17,Undirected
21,87,5,Undirected
21,88,20,Undirected
21,89,2,Undirected
21,90,18,Undirected
21,91,1,Undirected
21,92,1,Undirected
21,93,62,Undirected
21,94,28,Undirected
21,95,0,Undirected
21,96,10,Undirected
21,97,13,Undirected
21,98,122,Undirected
21,99,20,Undirected
21,100,0,Undirected
22,23,137,Undirected
22,24,3,Undirected
22,25,24,Undirected
22,26,40,Undirected
22,27,15,Undirected
22,28,35,Undirected
22,29,71,Undirected
22,30,89,Undirected
22,31,24,Undirected
22,32,2,Undirected
22,33,32,Undirected
22,34,31,Undirected
22,35,19,Undirected
22,36,1,Undirected
22,37,6,Undirected
22,38,32,Undirected
22,39,108,Undirected
22,40,16,Undirected
22,41,37,Undirected
22,42,78,Undirected
22,43,30,Undirected
22,44,45,Undirected
22,45,48,Undirected
22,46,10,Undirected
22,47,41,Undirected
22,48,1,Undirected
22,49,3,Undirected
22,50,50,Undirected
22,51,5,Undirected
22,52,7,Undirected
22,53,39,Undirected
22,54,86,Undirected
22,55,14,Undirected
22,56,0,Undirected
22,57,67,Undirected
22,58,22,Undirected
22,59,4,Undirected
22,60,8,Undirected
22,61,26,Undirected
22,62,7,Undirected
22,63,83,Undirected
22,64,28,Undirected
22,65,23,Undirected
22,66,128,Undirected
22,67,15,Undirected
22,68,22,Undirected
22,69,18,Undirected
22,70,58,Undirected
22,71,4,Undirected
22,72,5,Undirected
22,73,5,Undirected
22,74,9,Undirected
22,75,31,Undirected
22,76,99,Undirected
22,77,13,Undirected
22,78,13,Undirected
22,79,26,Undirected
22,80,4,Undirected
22,81,10,Undirected
22,82,10,Undirected
22,83,2,Undirected
22,84,0,Undirected
22,85,83,Undirected
22,86,24,Undirected
22,87,36,Undirected
22,88,14,Undirected
22,89,3,Undirected
22,90,76,Undirected
22,91,6,Undirected
22,92,0,Undirected
22,93,13,Undirected
22,94,25,Undirected
22,95,0,Undirected
22,96,17,Undirected
22,97,15,Undirected
22,98,1,Undirected
22,99,2,Undirected
22,100,5,Undirected
23,24,421,Undirected
23,25,36,Undirected
23,26,17,Undirected
23,27,2,Undirected
23,28,18,Undirected
23,29,64,Undirected
23,30,15,Undirected
23,31,10,Undirected
23,32,2,Undirected
23,33,41,Undirected
23,34,125,Undirected
23,35,224,Undirected
23,36,0,Undirected
23,37,11,Undirected
23,38,41,Undirected
23,39,21,Undirected
23,40,14,Undirected
23,41,31,Undirected
23,42,18,Undirected
23,43,64,Undirected
23,44,3,Undirected
23,45,4,Undirected
23,46,120,Undirected
23,47,743,Undirected
23,48,173,Undirected
23,49,104,Undirected
23,50,151,Undirected
23,51,1,Undirected
23,52,6,Undirected
23,53,258,Undirected
23,54,13,Undirected
23,55,27,Undirected
23,56,0,Undirected
23,57,4,Undirected
23,58,142,Undirected
23,59,0,Undirected
23,60,14,Undirected
23,61,4,Undirected
23,62,102,Undirected
23,63,256,Undirected
23,64,12,Undirected
23,65,4,Undirected
23,66,25,Undirected
23,67,3,Undirected
23,68,38,Undirected
23,69,18,Undirected
23,70,0,Undirected
23,71,1,Undirected
23,72,93,Undirected
23,73,1,Undirected
23,74,2,Undirected
23,75,9,Undirected
23,76,23,Undirected
23,77,53,Undirected
23,78,0,Undirected
23,79,3,Undirected
23,80,2,Undirected
23,81,1,Undirected
23,82,32,Undirected
23,83,187,Undirected
23,84,1,Undirected
23,85,0,Undirected
23,86,28,Undirected
23,87,5,Undirected
23,88,0,Undirected
23,89,17,Undirected
23,90,44,Undirected
23,91,97,Undirected
23,92,7,Undirected
23,93,73,Undirected
23,94,6,Undirected
23,95,3,Undirected
23,96,0,Undirected
23,97,12,Undirected
23,98,2,Undirected
23,99,58,Undirected
23,100,0,Undirected
24,25,48,Undirected
24,26,88,Undirected
24,27,1,Undirected
24,28,0,Undirected
24,29,35,Undirected
24,30,43,Undirected
24,31,29,Undirected
24,32,3,Undirected
24,33,4,Undirected
24,34,30,Undirected
24,35,39,Undirected
24,36,1,Undirected
24,37,65,Undirected
24,38,10,Undirected
24,39,35,Undirected
24,40,0,Undirected
24,41,6,Undirected
24,42,6,Undirected
24,43,10,Undirected
24,44,12,Undirected
24,45,2,Undirected
24,46,136,Undirected
24,47,73,Undirected
24,48,11,Undirected
24,49,9,Undirected
24,50,154,Undirected
24,51,2,Undirected
24,52,0,Undirected
24,53,50,Undirected
24,54,12,Undirected
24,55,33,Undirected
24,56,0,Undirected
24,57,23,Undirected
24,58,103,Undirected
24,59,0,Undirected
24,60,6,Undirected
24,61,1,Undirected
24,62,67,Undirected
24,63,147,Undirected
24,64,17,Undirected
24,65,0,Undirected
24,66,16,Undirected
24,67,16,Undirected
24,68,4,Undirected
24,69,0,Undirected
24,70,0,Undirected
24,71,1,Undirected
24,72,31,Undirected
24,73,2,Undirected
24,74,0,Undirected
24,75,53,Undirected
24,76,85,Undirected
24,77,5,Undirected
24,78,0,Undirected
24,79,17,Undirected
24,80,1,Undirected
24,81,0,Undirected
24,82,4,Undirected
24,83,68,Undirected
24,84,0,Undirected
24,85,0,Undirected
24,86,33,Undirected
24,87,0,Undirected
24,88,4,Undirected
24,89,46,Undirected
24,90,24,Undirected
24,91,7,Undirected
24,92,0,Undirected
24,93,172,Undirected
24,94,59,Undirected
24,95,0,Undirected
24,96,4,Undirected
24,97,1,Undirected
24,98,49,Undirected
24,99,1,Undirected
24,100,0,Undirected
25,26,78,Undirected
25,27,10,Undirected
25,28,7,Undirected
25,29,28,Undirected
25,30,65,Undirected
25,31,46,Undirected
25,32,5,Undirected
25,33,3,Undirected
25,34,2,Undirected
25,35,3,Undirected
25,36,0,Undirected
25,37,680,Undirected
25,38,8,Undirected
25,39,85,Undirected
25,40,3,Undirected
25,41,8,Undirected
25,42,0,Undirected
25,43,6,Undirected
25,44,36,Undirected
25,45,9,Undirected
25,46,2,Undirected
25,47,13,Undirected
25,48,97,Undirected
25,49,79,Undirected
25,50,21,Undirected
25,51,0,Undirected
25,52,5,Undirected
25,53,3,Undirected
25,54,4,Undirected
25,55,5,Undirected
25,56,0,Undirected
25,57,10,Undirected
25,58,16,Undirected
25,59,1,Undirected
25,60,774,Undirected
25,61,4,Undirected
25,62,3,Undirected
25,63,2,Undirected
25,64,14,Undirected
25,65,6,Undirected
25,66,1,Undirected
25,67,54,Undirected
25,68,6,Undirected
25,69,1,Undirected
25,70,0,Undirected
25,71,38,Undirected
25,72,0,Undirected
25,73,2,Undirected
25,74,3,Undirected
25,75,21,Undirected
25,76,18,Undirected
25,77,2,Undirected
25,78,3,Undirected
25,79,21,Undirected
25,80,2,Undirected
25,81,1,Undirected
25,82,1,Undirected
25,83,26,Undirected
25,84,1,Undirected
25,85,0,Undirected
25,86,62,Undirected
25,87,3,Undirected
25,88,124,Undirected
25,89,0,Undirected
25,90,39,Undirected
25,91,1,Undirected
25,92,6,Undirected
25,93,57,Undirected
25,94,14,Undirected
25,95,7,Undirected
25,96,45,Undirected
25,97,2,Undirected
25,98,16,Undirected
25,99,7,Undirected
25,100,2,Undirected
26,27,4,Undirected
26,28,1,Undirected
26,29,17,Undirected
26,30,48,Undirected
26,31,1393,Undirected
26,32,7,Undirected
26,33,2,Undirected
26,34,11,Undirected
26,35,1,Undirected
26,36,3,Undirected
26,37,43,Undirected
26,38,2,Undirected
26,39,71,Undirected
26,40,7,Undirected
26,41,7,Undirected
26,42,9,Undirected
26,43,3,Undirected
26,44,355,Undirected
26,45,8,Undirected
26,46,11,Undirected
26,47,4,Undirected
26,48,25,Undirected
26,49,69,Undirected
26,50,35,Undirected
26,51,4,Undirected
26,52,0,Undirected
26,53,8,Undirected
26,54,15,Undirected
26,55,3,Undirected
26,56,0,Undirected
26,57,5,Undirected
26,58,16,Undirected
26,59,4,Undirected
26,60,25,Undirected
26,61,1,Undirected
26,62,7,Undirected
26,63,43,Undirected
26,64,2,Undirected
26,65,3,Undirected
26,66,18,Undirected
26,67,69,Undirected
26,68,3,Undirected
26,69,4,Undirected
26,70,0,Undirected
26,71,7,Undirected
26,72,3,Undirected
26,73,5,Undirected
26,74,0,Undirected
26,75,11,Undirected
26,76,34,Undirected
26,77,0,Undirected
26,78,2,Undirected
26,79,20,Undirected
26,80,0,Undirected
26,81,0,Undirected
26,82,1,Undirected
26,83,0,Undirected
26,84,4,Undirected
26,85,0,Undirected
26,86,36,Undirected
26,87,6,Undirected
26,88,8,Undirected
26,89,6,Undirected
26,90,20,Undirected
26,91,1,Undirected
26,92,1,Undirected
26,93,33,Undirected
26,94,20,Undirected
26,95,0,Undirected
26,96,10,Undirected
26,97,13,Undirected
26,98,119,Undirected
26,99,8,Undirected
26,100,2,Undirected
27,28,36,Undirected
27,29,14,Undirected
27,30,9,Undirected
27,31,2,Undirected
27,32,3,Undirected
27,33,32,Undirected
27,34,40,Undirected
27,35,6,Undirected
27,36,1492,Undirected
27,37,2,Undirected
27,38,2,Undirected
27,39,9,Undirected
27,40,3,Undirected
27,41,69,Undirected
27,42,13,Undirected
27,43,8,Undirected
27,44,10,Undirected
27,45,2,Undirected
27,46,1,Undirected
27,47,12,Undirected
27,48,0,Undirected
27,49,13,Undirected
27,50,8,Undirected
27,51,0,Undirected
27,52,159,Undirected
27,53,3,Undirected
27,54,10,Undirected
27,55,6,Undirected
27,56,0,Undirected
27,57,8,Undirected
27,58,0,Undirected
27,59,638,Undirected
27,60,2,Undirected
27,61,15,Undirected
27,62,3,Undirected
27,63,1,Undirected
27,64,10,Undirected
27,65,29,Undirected
27,66,43,Undirected
27,67,0,Undirected
27,68,1,Undirected
27,69,12,Undirected
27,70,1,Undirected
27,71,0,Undirected
27,72,3,Undirected
27,73,1,Undirected
27,74,3,Undirected
27,75,1,Undirected
27,76,22,Undirected
27,77,2,Undirected
27,78,141,Undirected
27,79,45,Undirected
27,80,0,Undirected
27,81,1119,Undirected
27,82,4,Undirected
27,83,1,Undirected
27,84,1,Undirected
27,85,5,Undirected
27,86,12,Undirected
27,87,4,Undirected
27,88,1,Undirected
27,89,1,Undirected
27,90,2,Undirected
27,91,11,Undirected
27,92,113,Undirected
27,93,13,Undirected
27,94,1,Undirected
27,95,5,Undirected
27,96,12,Undirected
27,97,3,Undirected
27,98,1,Undirected
27,99,0,Undirected
27,100,241,Undirected
28,29,174,Undirected
28,30,11,Undirected
28,31,3,Undirected
28,32,66,Undirected
28,33,59,Undirected
28,34,39,Undirected
28,35,12,Undirected
28,36,42,Undirected
28,37,3,Undirected
28,38,9,Undirected
28,39,110,Undirected
28,40,20,Undirected
28,41,6,Undirected
28,42,1,Undirected
28,43,27,Undirected
28,44,2,Undirected
28,45,20,Undirected
28,46,2,Undirected
28,47,1,Undirected
28,48,0,Undirected
28,49,1,Undirected
28,50,2,Undirected
28,51,28,Undirected
28,52,7,Undirected
28,53,2,Undirected
28,54,5,Undirected
28,55,29,Undirected
28,56,74,Undirected
28,57,1,Undirected
28,58,4,Undirected
28,59,29,Undirected
28,60,5,Undirected
28,61,689,Undirected
28,62,0,Undirected
28,63,5,Undirected
28,64,5,Undirected
28,65,26,Undirected
28,66,1,Undirected
28,67,0,Undirected
28,68,8,Undirected
28,69,5,Undirected
28,70,721,Undirected
28,71,0,Undirected
28,72,3,Undirected
28,73,5,Undirected
28,74,77,Undirected
28,75,0,Undirected
28,76,19,Undirected
28,77,1,Undirected
28,78,285,Undirected
28,79,17,Undirected
28,80,3,Undirected
28,81,11,Undirected
28,82,0,Undirected
28,83,5,Undirected
28,84,9,Undirected
28,85,597,Undirected
28,86,31,Undirected
28,87,41,Undirected
28,88,3,Undirected
28,89,1,Undirected
28,90,23,Undirected
28,91,3,Undirected
28,92,1,Undirected
28,93,30,Undirected
28,94,2,Undirected
28,95,2,Undirected
28,96,5,Undirected
28,97,4,Undirected
28,98,0,Undirected
28,99,0,Undirected
28,100,43,Undirected
29,30,63,Undirected
29,31,10,Undirected
29,32,1,Undirected
29,33,45,Undirected
29,34,196,Undirected
29,35,65,Undirected
29,36,28,Undirected
29,37,1,Undirected
29,38,81,Undirected
29,39,158,Undirected
29,40,6,Undirected
29,41,85,Undirected
29,42,20,Undirected
29,43,69,Undirected
29,44,7,Undirected
29,45,70,Undirected
29,46,168,Undirected
29,47,19,Undirected
29,48,5,Undirected
29,49,23,Undirected
29,50,16,Undirected
29,51,1,Undirected
29,52,16,Undirected
29,53,27,Undirected
29,54,2,Undirected
29,55,487,Undirected
29,56,50,Undirected
29,57,17,Undirected
29,58,13,Undirected
29,59,48,Undirected
29,60,3,Undirected
29,61,54,Undirected
29,62,15,Undirected
29,63,31,Undirected
29,64,63,Undirected
29,65,16,Undirected
29,66,17,Undirected
29,67,2,Undirected
29,68,23,Undirected
29,69,5,Undirected
29,70,4,Undirected
29,71,4,Undirected
29,72,18,Undirected
29,73,18,Undirected
29,74,10,Undirected
29,75,2,Undirected
29,76,4,Undirected
29,77,121,Undirected
29,78,26,Undirected
29,79,10,Undirected
29,80,538,Undirected
29,81,8,Undirected
29,82,57,Undirected
29,83,31,Undirected
29,84,27,Undirected
29,85,5,Undirected
29,86,30,Undirected
29,87,35,Undirected
29,88,54,Undirected
29,89,151,Undirected
29,90,8,Undirected
29,91,28,Undirected
29,92,2,Undirected
29,93,21,Undirected
29,94,10,Undirected
29,95,28,Undirected
29,96,10,Undirected
29,97,3,Undirected
29,98,29,Undirected
29,99,2,Undirected
29,100,2,Undirected
30,31,40,Undirected
30,32,46,Undirected
30,33,12,Undirected
30,34,19,Undirected
30,35,11,Undirected
30,36,2,Undirected
30,37,13,Undirected
30,38,62,Undirected
30,39,106,Undirected
30,40,11,Undirected
30,41,23,Undirected
30,42,13,Undirected
30,43,33,Undirected
30,44,33,Undirected
30,45,27,Undirected
30,46,24,Undirected
30,47,4,Undirected
30,48,10,Undirected
30,49,30,Undirected
30,50,144,Undirected
30,51,9,Undirected
30,52,9,Undirected
30,53,4,Undirected
30,54,20,Undirected
30,55,32,Undirected
30,56,7,Undirected
30,57,123,Undirected
30,58,7,Undirected
30,59,5,Undirected
30,60,15,Undirected
30,61,6,Undirected
30,62,29,Undirected
30,63,18,Undirected
30,64,11,Undirected
30,65,4,Undirected
30,66,16,Undirected
30,67,13,Undirected
30,68,51,Undirected
30,69,4,Undirected
30,70,4,Undirected
30,71,29,Undirected
30,72,5,Undirected
30,73,13,Undirected
30,74,0,Undirected
30,75,29,Undirected
30,76,40,Undirected
30,77,194,Undirected
30,78,2,Undirected
30,79,15,Undirected
30,80,5,Undirected
30,81,3,Undirected
30,82,13,Undirected
30,83,3,Undirected
30,84,36,Undirected
30,85,1,Undirected
30,86,89,Undirected
30,87,8,Undirected
30,88,29,Undirected
30,89,3,Undirected
30,90,13,Undirected
30,91,0,Undirected
30,92,0,Undirected
30,93,83,Undirected
30,94,13,Undirected
30,95,1,Undirected
30,96,70,Undirected
30,97,7,Undirected
30,98,56,Undirected
30,99,4,Undirected
30,100,0,Undirected
31,32,2,Undirected
